X;Y;Z;reality
m;m;m; 
R+;R+;R;R
;;; 
X;Y;depth;field
;;; 
1494670.6;4915452.6;13.0;25.4
1494670.5;4915452.1;13.3;25.4
1494670.5;4915451.2;13.2;25.4
1494670.2;4915450.1;13.2;25.4
1494670.0;4915449.3;13.2;25.4
1494669.8;4915448.5;13.2;25.4
1494669.7;4915447.8;12.7;25.4
1494669.7;4915447.1;12.3;25.4
1494669.8;4915446.2;11.8;25.4
1494669.7;4915445.3;11.5;25.4
1494669.6;4915444.6;11.3;25.4
1494669.5;4915444.1;11.0;25.4
1494669.3;4915443.6;10.9;25.4
1494669.0;4915442.9;10.8;25.4
1494668.5;4915442.2;11.0;25.4
1494668.2;4915441.6;10.4;25.4
1494667.7;4915440.8;10.3;25.4
1494667.1;4915439.9;10.0;25.4
1494666.7;4915439.1;9.6;25.4
1494666.0;4915438.3;10.0;25.4
1494665.3;4915437.8;10.0;25.4
1494664.5;4915437.3;10.1;25.4
1494663.8;4915436.6;10.3;25.4
1494663.2;4915436.2;10.4;25.4
1494662.8;4915435.9;10.4;25.4
1494662.3;4915435.5;10.6;25.4
1494661.7;4915434.9;10.1;25.4
1494661.0;4915434.4;9.8;25.4
1494659.8;4915433.8;9.8;25.4
1494658.4;4915433.2;10.1;25.4
1494657.2;4915432.9;10.8;25.4
1494656.1;4915432.2;10.9;25.4
1494655.1;4915431.5;11.5;25.4
1494654.1;4915430.9;11.7;25.4
1494653.1;4915430.5;11.6;25.4
1494652.1;4915430.2;11.6;25.4
1494651.1;4915430.0;11.5;25.4
1494650.2;4915429.8;11.9;25.4
1494649.3;4915429.4;12.1;25.4
1494648.2;4915429.2;11.9;25.4
1494646.9;4915429.0;12.4;25.4
1494645.7;4915428.8;12.7;25.4
1494644.8;4915429.0;13.3;25.4
1494644.4;4915429.2;13.7;25.4
1494643.8;4915429.4;14.1;25.4
1494643.2;4915429.5;14.1;25.4
1494642.5;4915429.8;14.0;25.4
1494641.7;4915430.0;13.8;25.4
1494640.7;4915430.0;13.8;25.4
1494639.6;4915430.2;13.6;25.4
1494638.4;4915430.4;13.3;25.4
1494637.4;4915430.8;13.1;25.4
1494636.5;4915431.1;13.0;25.4
1494635.7;4915431.5;13.0;25.4
1494634.9;4915431.9;13.0;25.4
1494634.2;4915432.3;13.1;25.4
1494633.6;4915432.7;13.3;25.4
1494632.9;4915433.4;13.4;25.4
1494632.1;4915434.1;13.3;25.4
1494631.2;4915434.8;13.2;25.4
1494630.2;4915435.6;12.6;25.4
1494629.3;4915436.5;12.3;25.4
1494628.4;4915437.2;12.1;25.4
1494627.6;4915437.8;11.9;25.4
1494626.9;4915438.5;11.8;25.4
1494626.1;4915439.3;12.1;25.4
1494625.0;4915440.0;12.3;25.4
1494623.7;4915440.3;12.5;25.4
1494622.6;4915441.0;12.9;25.4
1494621.7;4915442.0;13.3;25.4
1494620.8;4915442.9;13.7;25.4
1494619.7;4915443.4;14.2;25.4
1494619.0;4915444.0;14.6;25.4
1494618.2;4915444.7;14.9;25.4
1494617.6;4915445.4;15.0;25.4
1494616.7;4915446.3;14.5;25.4
1494615.7;4915446.9;14.0;25.4
1494614.6;4915447.7;13.8;25.4
1494613.4;4915448.4;13.7;25.4
1494612.1;4915449.0;13.6;25.4
1494611.0;4915449.8;13.4;25.4
1494609.9;4915450.7;13.0;25.4
1494609.0;4915451.4;12.1;25.4
1494608.0;4915452.4;11.2;25.4
1494606.9;4915453.2;10.8;25.4
1494605.6;4915454.1;10.4;25.4
1494604.3;4915454.9;10.0;25.4
1494603.0;4915455.4;9.9;25.4
1494601.6;4915456.1;9.7;25.4
1494600.0;4915456.7;9.7;25.4
1494598.5;4915457.3;9.5;25.4
1494597.2;4915458.2;9.4;25.4
1494595.7;4915459.1;9.7;25.4
1494594.1;4915459.8;10.3;25.4
1494592.7;4915460.6;11.0;25.4
1494591.3;4915461.2;11.7;25.4
1494590.0;4915461.8;12.4;25.4
1494589.1;4915463.0;12.9;25.3
1494588.4;4915464.2;13.3;25.3
1494587.6;4915465.1;13.7;25.3
1494586.7;4915466.3;14.0;25.3
1494585.6;4915467.7;13.9;25.3
1494584.5;4915469.0;14.0;25.3
1494583.5;4915470.2;14.1;25.3
1494582.9;4915471.5;14.4;25.3
1494582.0;4915472.6;14.6;25.3
1494580.7;4915473.5;14.9;25.3
1494579.4;4915474.2;15.2;25.3
1494578.2;4915475.2;14.7;25.3
1494577.0;4915476.3;14.3;25.3
1494575.7;4915477.4;13.9;25.3
1494574.5;4915478.5;13.3;25.3
1494573.2;4915479.4;13.0;25.3
1494571.8;4915480.4;12.8;25.3
1494570.4;4915481.4;12.2;25.3
1494569.2;4915482.3;11.6;25.3
1494567.8;4915482.6;10.9;25.3
1494566.6;4915483.4;10.6;25.3
1494565.3;4915484.5;10.0;25.3
1494564.3;4915485.5;9.2;25.3
1494563.2;4915486.6;8.7;25.3
1494561.9;4915487.5;8.1;25.3
1494560.4;4915488.5;8.1;25.3
1494558.9;4915489.4;7.9;25.3
1494557.7;4915490.4;7.9;25.3
1494556.9;4915491.5;7.9;25.3
1494556.0;4915492.4;7.9;25.3
1494554.7;4915493.2;7.7;25.3
1494553.4;4915493.9;7.4;25.3
1494552.1;4915494.8;7.0;25.3
1494550.8;4915495.9;7.1;25.3
1494549.7;4915497.0;7.4;25.3
1494548.2;4915497.7;6.8;25.3
1494546.7;4915498.5;6.6;25.3
1494545.3;4915499.3;6.1;25.3
1494544.0;4915500.2;6.0;25.3
1494542.7;4915501.1;5.8;25.3
1494541.4;4915502.0;5.8;25.3
1494540.2;4915502.9;5.8;25.3
1494538.9;4915503.6;5.4;25.3
1494537.6;4915504.4;5.0;25.3
1494536.3;4915505.2;4.4;25.3
1494534.9;4915506.1;4.0;25.3
1494533.7;4915506.9;4.1;25.3
1494532.4;4915507.6;4.2;25.3
1494530.9;4915508.5;4.4;25.3
1494529.3;4915509.5;4.3;25.3
1494527.8;4915510.4;4.2;25.3
1494526.4;4915511.0;4.0;25.3
1494524.6;4915511.7;3.6;25.3
1494522.9;4915512.7;3.4;25.3
1494521.7;4915513.8;3.2;25.3
1494520.6;4915514.6;2.6;25.3
1494519.3;4915515.5;1.8;25.3
1494518.4;4915516.7;1.5;25.3
1494517.6;4915517.8;0.7;25.3
1494516.7;4915518.8;1.2;25.3
1494515.3;4915519.6;1.1;25.3
1494514.1;4915520.3;1.7;25.3
1494512.9;4915521.1;1.9;25.3
1494511.9;4915522.1;2.4;25.3
1494510.8;4915523.0;2.9;25.3
1494509.8;4915523.9;3.2;25.3
1494508.8;4915524.9;3.5;25.3
1494507.6;4915525.5;3.7;25.3
1494506.4;4915526.1;4.0;25.3
1494505.2;4915526.9;4.3;25.3
1494503.9;4915527.9;4.7;25.3
1494502.7;4915529.1;4.8;25.3
1494501.7;4915530.1;5.1;25.3
1494500.5;4915531.1;5.3;25.3
1494499.0;4915531.8;5.3;25.3
1494497.5;4915532.4;5.3;25.3
1494496.2;4915533.3;5.6;25.3
1494494.7;4915534.1;6.1;25.3
1494493.2;4915534.8;6.0;25.3
1494491.7;4915535.5;5.4;25.3
1494490.8;4915536.5;5.1;25.3
1494489.7;4915537.4;4.9;25.3
1494488.4;4915538.4;4.7;25.3
1494487.0;4915539.2;4.9;25.3
1494485.6;4915540.0;4.7;25.3
1494484.3;4915540.9;4.8;25.3
1494483.0;4915541.8;4.9;25.3
1494481.7;4915542.8;4.8;25.3
1494480.3;4915543.8;5.0;25.3
1494478.9;4915544.7;5.3;25.3
1494477.7;4915545.4;5.8;25.3
1494476.4;4915546.1;6.4;25.3
1494475.1;4915546.6;5.9;25.3
1494474.1;4915547.4;5.8;25.3
1494472.9;4915548.0;5.7;25.3
1494471.3;4915548.4;5.8;25.3
1494469.9;4915549.1;6.0;25.3
1494468.7;4915549.6;5.7;25.3
1494467.4;4915550.1;5.3;25.3
1494465.8;4915550.5;5.2;25.3
1494464.3;4915551.0;5.0;25.3
1494462.6;4915551.5;4.8;25.3
1494460.7;4915552.0;4.3;25.3
1494459.0;4915552.5;4.0;25.3
1494457.5;4915553.0;3.5;25.3
1494456.2;4915553.7;3.1;25.3
1494454.9;4915554.5;2.6;25.3
1494453.6;4915555.2;1.9;25.3
1494452.0;4915555.7;1.7;25.3
1494450.5;4915556.1;1.1;25.3
1494448.9;4915556.6;1.2;25.3
1494447.4;4915556.8;0.9;25.3
1494445.9;4915556.8;0.3;25.3
1494444.4;4915556.9;-0.2;25.3
1494443.1;4915557.1;-0.5;25.3
1494441.5;4915557.3;-0.6;25.3
1494440.1;4915557.9;-0.5;25.3
1494438.6;4915558.4;-0.5;25.3
1494437.1;4915558.8;-0.4;25.3
1494435.5;4915559.3;0.1;25.3
1494434.1;4915559.9;0.6;25.3
1494432.6;4915560.4;0.7;25.3
1494430.8;4915560.9;0.9;25.3
1494429.1;4915561.5;1.0;25.3
1494427.7;4915562.4;1.9;25.3
1494426.0;4915563.1;2.2;25.3
1494424.2;4915563.6;2.6;25.3
1494422.5;4915564.2;3.3;25.3
1494420.9;4915564.5;3.3;25.3
1494419.6;4915564.9;3.0;25.3
1494418.1;4915565.2;2.8;25.3
1494416.5;4915565.7;2.8;25.3
1494414.9;4915566.2;2.9;25.3
1494413.3;4915566.7;3.0;25.3
1494411.9;4915566.9;2.7;25.3
1494411.1;4915567.1;2.6;25.3
1494410.0;4915567.5;2.5;25.3
1494408.7;4915567.9;2.5;25.3
1494407.4;4915568.3;2.6;25.3
1494406.1;4915568.7;2.6;25.3
1494404.8;4915569.1;2.7;25.3
1494403.6;4915569.6;2.8;25.3
1494402.4;4915570.2;2.6;25.3
1494401.2;4915570.9;2.7;25.3
1494400.1;4915571.6;2.7;25.3
1494398.9;4915571.9;2.6;25.3
1494397.7;4915572.4;2.6;25.3
1494396.7;4915572.8;2.5;25.3
1494395.4;4915573.0;2.4;25.3
1494393.9;4915573.3;2.3;25.3
1494392.5;4915573.7;2.5;25.3
1494391.1;4915574.0;2.9;25.3
1494389.7;4915574.4;3.2;25.3
1494388.4;4915574.8;3.2;25.3
1494386.9;4915575.3;3.4;25.3
1494385.6;4915576.0;3.8;25.3
1494384.5;4915576.9;4.3;25.3
1494383.4;4915577.6;4.4;25.3
1494382.1;4915578.3;4.5;25.3
1494380.7;4915578.8;4.5;25.3
1494379.5;4915579.5;4.5;25.3
1494378.4;4915580.2;4.5;25.3
1494377.6;4915581.2;4.4;25.3
1494376.9;4915582.3;4.3;25.3
1494376.1;4915583.2;4.0;25.4
1494374.9;4915583.7;3.7;25.4
1494373.3;4915584.2;2.5;25.4
1494371.8;4915584.8;1.7;25.4
1494370.6;4915585.5;1.1;25.4
1494369.6;4915586.4;0.7;25.4
1494368.7;4915587.4;0.3;25.4
1494367.8;4915588.4;0.1;25.3
1494366.7;4915589.2;0.6;25.3
1494365.5;4915590.1;0.8;25.3
1494364.4;4915591.0;0.8;25.3
1494363.5;4915591.6;0.8;25.3
1494362.5;4915592.5;1.1;25.4
1494361.4;4915593.7;1.3;25.4
1494360.3;4915594.6;1.4;25.4
1494359.3;4915595.4;1.1;25.4
1494358.4;4915596.2;1.0;25.4
1494357.7;4915597.4;1.1;25.3
1494357.0;4915598.5;1.3;25.3
1494356.4;4915599.5;1.4;25.3
1494356.1;4915600.5;1.3;25.3
1494355.5;4915601.6;1.4;25.4
1494354.6;4915602.6;1.7;25.4
1494353.8;4915603.6;1.8;25.4
1494353.1;4915604.6;2.1;25.4
1494352.4;4915605.2;2.5;25.4
1494351.8;4915605.9;2.8;25.4
1494351.4;4915606.3;3.3;25.4
1494351.0;4915606.8;3.5;25.4
1494350.7;4915607.5;4.0;25.4
1494349.6;4915608.3;4.1;25.4
1494348.3;4915609.2;4.3;25.3
1494346.9;4915610.0;4.7;25.3
1494345.8;4915611.1;5.4;25.3
1494345.0;4915612.4;5.8;25.3
1494344.5;4915613.7;6.3;25.4
1494343.2;4915614.5;5.6;25.4
1494341.9;4915615.4;5.5;25.4
1494340.7;4915616.4;5.2;25.4
1494339.8;4915617.3;5.7;25.4
1494338.8;4915618.2;5.8;25.4
1494337.6;4915618.9;6.0;25.4
1494336.5;4915619.7;5.8;25.4
1494335.4;4915620.5;5.4;25.4
1494333.9;4915621.4;5.0;25.4
1494332.6;4915622.4;4.5;25.4
1494331.8;4915623.5;4.1;25.4
1494331.0;4915624.6;3.6;25.4
1494330.0;4915625.6;3.0;25.4
1494328.9;4915626.6;3.0;25.4
1494327.4;4915627.7;2.7;25.3
1494326.2;4915628.6;2.2;25.3
1494325.5;4915629.4;1.7;25.3
1494325.0;4915630.4;1.9;25.3
1494324.3;4915631.2;1.8;25.4
1494323.3;4915631.6;1.5;25.3
1494321.9;4915632.5;1.2;25.3
1494320.6;4915633.5;1.1;25.3
1494319.4;4915634.5;0.8;25.3
1494318.5;4915635.4;0.8;25.3
1494317.5;4915636.1;0.7;25.3
1494316.2;4915636.8;0.2;25.3
1494315.0;4915637.4;-0.4;25.3
1494313.8;4915638.4;-1.1;25.4
1494312.7;4915639.5;-1.7;25.4
1494311.8;4915640.6;-2.3;25.4
1494310.8;4915641.4;-2.8;25.4
1494309.7;4915642.2;-3.1;25.4
1494308.6;4915643.1;-3.5;25.4
1494307.3;4915643.9;-4.5;25.4
1494306.1;4915644.9;-5.1;25.4
1494305.0;4915646.1;-5.5;25.4
1494303.9;4915647.1;-5.7;25.4
1494303.0;4915648.0;-5.8;25.4
1494302.0;4915649.0;-5.9;25.4
1494301.1;4915650.0;-5.9;25.4
1494300.0;4915651.0;-6.0;25.4
1494298.7;4915652.2;-6.5;25.4
1494297.6;4915653.3;-6.8;25.4
1494296.6;4915654.3;-6.9;25.4
1494295.6;4915655.1;-6.7;25.4
1494294.4;4915655.9;-6.8;25.4
1494293.3;4915656.8;-6.7;25.4
1494292.2;4915657.8;-6.6;25.4
1494291.0;4915658.8;-6.7;25.4
1494289.9;4915659.7;-6.7;25.4
1494289.0;4915660.7;-6.5;25.4
1494288.0;4915661.7;-6.4;25.4
1494286.9;4915662.5;-6.3;25.4
1494285.9;4915663.7;-6.4;25.4
1494284.8;4915664.8;-6.6;25.4
1494283.6;4915665.8;-6.9;25.4
1494282.4;4915666.7;-7.1;25.4
1494281.4;4915667.7;-7.1;25.4
1494280.4;4915668.9;-7.0;25.4
1494279.3;4915670.3;-6.9;25.4
1494278.5;4915671.9;-6.4;25.4
1494277.7;4915673.0;-6.5;25.4
1494276.9;4915674.1;-6.6;25.4
1494276.0;4915675.1;-6.7;25.4
1494275.2;4915676.2;-6.7;25.4
1494274.3;4915677.3;-6.8;25.4
1494273.5;4915678.4;-6.9;25.4
1494272.6;4915679.5;-7.0;25.4
1494271.8;4915680.6;-7.1;25.4
1494271.0;4915681.7;-7.2;25.4
1494270.1;4915682.8;-7.2;25.4
1494269.3;4915683.9;-7.3;25.4
1494268.4;4915685.0;-7.4;25.4
1494267.6;4915686.0;-7.5;25.4
1494266.7;4915687.1;-7.6;25.4
1494265.9;4915688.2;-7.7;25.4
1494265.1;4915689.3;-7.8;25.4
1494264.2;4915690.4;-7.8;25.4
1494263.4;4915691.5;-7.9;25.4
1494262.5;4915692.6;-8.0;25.4
1494261.7;4915693.7;-8.1;25.4
1494260.8;4915694.8;-8.2;25.4
1494260.0;4915695.8;-8.3;25.4
1494259.2;4915696.9;-8.3;25.4
1494258.3;4915698.0;-8.4;25.4
1494257.5;4915699.1;-8.5;25.4
1494256.6;4915700.2;-8.6;25.4
1494255.8;4915701.3;-8.7;25.4
1494254.9;4915702.4;-8.8;25.4
1494254.1;4915703.5;-8.9;25.4
1494253.3;4915704.6;-8.9;25.3
1494252.4;4915705.7;-9.0;25.3
1494251.6;4915706.7;-9.1;25.3
1494250.7;4915707.8;-9.2;25.3
1494249.9;4915708.9;-9.3;25.3
1494249.1;4915710.0;-9.4;25.3
1494248.2;4915711.1;-9.4;25.3
1494247.4;4915712.2;-9.5;25.3
1494246.5;4915713.3;-9.6;25.3
1494245.7;4915714.4;-9.7;25.3
1494244.8;4915715.5;-9.8;25.3
1494244.0;4915716.6;-9.9;25.3
1494243.2;4915717.6;-10.0;25.3
1494242.3;4915718.7;-10.0;25.3
1494241.5;4915719.8;-10.1;25.3
1494240.6;4915720.9;-10.2;25.3
1494239.8;4915722.0;-10.3;25.3
1494238.9;4915723.1;-10.4;25.3
1494238.1;4915724.2;-10.5;25.3
1494237.3;4915725.3;-10.5;25.3
1494236.4;4915726.4;-10.6;25.3
1494235.6;4915727.5;-10.7;25.3
1494234.7;4915728.5;-10.8;25.3
1494233.9;4915729.6;-10.9;25.3
1494233.0;4915730.7;-11.0;25.3
1494232.2;4915731.8;-11.1;25.3
1494231.4;4915732.9;-11.1;25.3
1494230.5;4915734.0;-11.2;25.3
1494229.7;4915735.1;-11.3;25.3
1494228.8;4915736.2;-11.4;25.3
1494228.0;4915737.3;-11.5;25.3
1494227.1;4915738.4;-11.6;25.3
1494226.3;4915739.4;-11.6;25.3
1494225.5;4915740.5;-11.7;25.3
1494224.6;4915741.6;-11.8;25.3
1494223.8;4915742.7;-11.9;25.3
1494223.4;4915743.6;-12.2;25.3
1494223.1;4915744.4;-12.3;25.3
1494222.6;4915745.1;-12.5;25.3
1494221.6;4915746.1;-12.9;25.3
1494220.7;4915747.0;-13.1;25.3
1494219.5;4915747.9;-12.9;25.3
1494218.6;4915749.4;-12.4;25.3
1494218.0;4915750.9;-12.3;25.3
1494217.3;4915752.4;-12.2;25.3
1494216.7;4915753.4;-12.7;25.3
1494216.2;4915754.4;-13.4;25.3
1494215.5;4915755.7;-13.6;25.3
1494214.8;4915757.0;-13.8;25.3
1494214.2;4915758.2;-13.8;25.3
1494213.6;4915759.1;-13.8;25.3
1494212.9;4915760.1;-13.5;25.3
1494211.8;4915761.1;-13.1;25.3
1494210.9;4915762.0;-13.2;25.3
1494209.9;4915763.2;-13.3;25.3
1494209.0;4915764.6;-13.5;25.3
1494207.9;4915765.9;-13.8;25.3
1494206.7;4915766.8;-14.2;25.3
1494205.7;4915767.5;-14.6;25.3
1494204.5;4915768.8;-14.9;25.3
1494204.1;4915769.8;-15.0;25.3
1494203.9;4915770.9;-14.8;25.3
1494203.1;4915772.0;-15.0;25.3
1494202.0;4915773.2;-14.3;25.3
1494200.8;4915774.5;-14.4;25.3
1494199.5;4915775.4;-16.9;25.3
1494198.4;4915776.2;-17.8;25.3
1494197.6;4915777.2;-18.5;25.3
1494197.3;4915778.2;-18.7;25.3
1494196.9;4915779.6;-18.5;25.3
1494196.3;4915781.0;-18.3;25.3
1494195.7;4915782.4;-18.6;25.3
1494195.2;4915783.8;-18.5;25.3
1494194.6;4915785.0;-18.7;25.3
1494194.1;4915786.3;-18.7;25.3
1494193.5;4915787.6;-18.6;25.3
1494192.9;4915789.0;-18.4;25.3
1494192.2;4915790.4;-18.3;25.3
1494191.5;4915792.0;-18.5;25.3
1494190.7;4915793.2;-18.5;25.3
1494190.0;4915794.5;-18.0;25.3
1494189.5;4915796.0;-17.3;25.3
1494188.9;4915797.6;-17.0;25.3
1494188.0;4915799.1;-16.8;25.3
1494187.2;4915800.5;-16.0;25.3
1494186.5;4915801.9;-15.7;25.3
1494185.8;4915803.2;-15.1;25.3
1494185.1;4915804.5;-14.4;25.3
1494184.4;4915805.8;-13.8;25.3
1494183.8;4915807.0;-13.5;25.3
1494183.2;4915808.0;-13.0;25.3
1494182.7;4915809.2;-12.6;25.3
1494181.9;4915810.4;-12.7;25.3
1494181.0;4915811.4;-12.8;25.3
1494180.2;4915812.4;-12.7;25.3
1494179.4;4915813.5;-11.9;25.3
1494178.8;4915814.7;-10.8;25.3
1494178.2;4915815.9;-10.2;25.3
1494177.4;4915817.3;-9.5;25.3
1494177.0;4915818.9;-8.9;25.3
1494176.2;4915820.3;-8.5;25.3
1494175.3;4915821.5;-8.4;25.3
1494174.5;4915822.6;-8.2;25.3
1494173.5;4915823.7;-8.6;25.3
1494172.4;4915824.6;-9.1;25.3
1494171.3;4915825.8;-9.4;25.3
1494170.3;4915827.1;-9.7;25.3
1494168.8;4915828.2;-10.1;25.3
1494167.7;4915828.9;-10.5;25.3
1494166.3;4915829.6;-11.0;25.3
1494165.1;4915830.7;-10.8;25.3
1494164.3;4915831.8;-11.0;25.3
1494163.4;4915832.6;-11.0;25.3
1494162.5;4915833.3;-11.0;25.3
1494161.7;4915834.3;-11.0;25.3
1494160.8;4915835.3;-11.1;25.3
1494160.2;4915836.5;-10.9;25.3
1494159.4;4915837.9;-10.8;25.3
1494158.8;4915839.2;-10.8;25.3
1494158.2;4915840.5;-10.8;25.3
1494157.6;4915841.6;-10.8;25.3
1494156.8;4915842.4;-10.8;25.3
1494156.2;4915843.1;-9.3;25.3
1494155.4;4915843.7;-8.9;25.3
1494154.5;4915844.7;-9.1;25.3
1494153.3;4915845.8;-9.3;25.3
1494152.5;4915847.1;-9.2;25.3
1494151.6;4915848.5;-9.3;25.3
1494150.6;4915849.8;-8.8;25.3
1494149.7;4915850.9;-8.5;25.3
1494148.7;4915851.7;-7.9;25.3
1494147.9;4915853.0;-7.3;25.3
1494146.9;4915854.4;-7.1;25.3
1494145.5;4915855.7;-7.3;25.3
1494144.3;4915857.0;-6.9;25.3
1494143.4;4915858.6;-6.6;25.3
1494142.6;4915860.3;-5.9;25.3
1494141.9;4915861.7;-4.7;25.3
1494141.0;4915862.8;-5.1;25.3
1494139.8;4915863.9;-5.3;25.3
1494138.9;4915864.7;-5.9;25.3
1494137.9;4915865.6;-6.3;25.3
1494137.0;4915866.7;-6.5;25.3
1494136.2;4915868.1;-6.6;25.3
1494135.4;4915869.5;-6.0;25.3
1494134.4;4915870.9;-5.7;25.3
1494133.5;4915871.9;-6.0;25.3
1494132.7;4915873.1;-6.4;25.3
1494131.5;4915874.1;-7.0;25.3
1494130.7;4915875.2;-7.4;25.3
1494129.7;4915876.5;-7.7;25.3
1494128.8;4915877.9;-7.9;25.3
1494127.8;4915879.0;-8.1;25.3
1494127.0;4915880.2;-8.4;25.3
1494125.9;4915881.2;-8.5;25.3
1494124.7;4915882.4;-8.8;25.3
1494123.6;4915883.5;-8.8;25.3
1494122.6;4915884.5;-8.9;25.3
1494121.8;4915885.7;-9.3;25.3
1494120.8;4915886.5;-9.5;25.3
1494119.6;4915887.2;-9.7;25.3
1494118.6;4915887.9;-9.9;25.3
1494117.7;4915888.5;-10.3;25.3
1494116.7;4915889.1;-10.6;25.3
1494115.6;4915889.6;-11.0;25.3
1494114.5;4915890.3;-10.9;25.3
1494113.3;4915890.8;-11.2;25.3
1494112.2;4915891.4;-11.2;25.3
1494111.3;4915892.2;-11.2;25.3
1494110.2;4915893.1;-11.1;25.3
1494109.0;4915894.0;-11.1;25.3
1494108.0;4915894.7;-11.2;25.3
1494107.0;4915895.3;-11.3;25.3
1494105.8;4915896.2;-11.1;25.3
1494104.7;4915897.1;-11.0;25.3
1494103.8;4915898.2;-10.6;25.3
1494102.4;4915898.9;-10.3;25.3
1494100.9;4915899.6;-9.6;25.3
1494099.9;4915900.4;-8.9;25.3
1494098.8;4915900.8;-8.5;25.3
1494097.8;4915901.0;-8.2;25.3
1494096.4;4915901.2;-8.5;25.3
1494094.9;4915901.8;-8.4;25.3
1494093.5;4915902.4;-8.5;25.3
1494092.3;4915903.1;-8.2;25.3
1494091.0;4915903.7;-8.3;25.3
1494089.6;4915904.3;-8.2;25.3
1494088.3;4915904.8;-8.0;25.3
1494087.3;4915905.2;-7.7;25.3
1494086.1;4915905.7;-7.6;25.3
1494084.9;4915906.3;-7.5;25.3
1494083.5;4915906.8;-7.5;25.3
1494082.2;4915907.3;-7.4;25.3
1494080.9;4915907.7;-6.9;25.3
1494079.5;4915908.1;-6.5;25.3
1494078.2;4915908.4;-6.1;25.3
1494076.7;4915908.6;-5.9;25.3
1494075.1;4915909.1;-5.6;25.3
1494073.0;4915909.8;-5.6;25.3
1494071.3;4915910.3;-5.4;25.3
1494070.0;4915910.6;-5.4;25.3
1494068.8;4915910.8;-5.6;25.3
1494067.8;4915911.1;-5.9;25.3
1494066.5;4915911.4;-6.0;25.3
1494065.3;4915911.6;-5.5;25.3
1494064.1;4915911.8;-5.3;25.3
1494062.6;4915912.1;-5.0;25.3
1494061.2;4915912.4;-5.0;25.3
1494059.8;4915912.7;-4.8;25.3
1494058.4;4915913.1;-5.0;25.3
1494057.1;4915913.5;-5.1;25.3
1494055.5;4915914.0;-4.9;25.3
1494053.9;4915914.3;-4.7;25.3
1494052.2;4915914.7;-4.1;25.3
1494050.7;4915915.0;-3.9;25.3
1494049.4;4915915.2;-4.0;25.3
1494048.2;4915915.6;-3.8;25.3
1494046.9;4915915.9;-3.7;25.3
1494045.5;4915916.3;-3.4;25.3
1494044.1;4915916.9;-3.2;25.3
1494042.6;4915917.3;-2.9;25.3
1494041.2;4915917.4;-2.7;25.3
1494040.1;4915917.6;-3.2;25.3
1494038.7;4915917.9;-3.3;25.3
1494037.2;4915918.5;-3.9;25.3
1494035.6;4915919.2;-4.2;25.3
1494034.0;4915919.7;-4.5;25.3
1494032.4;4915920.1;-4.5;25.3
1494031.0;4915920.4;-4.3;25.3
1494029.4;4915920.9;-4.2;25.3
1494028.0;4915921.3;-4.4;25.3
1494026.7;4915921.6;-5.0;25.3
1494025.3;4915922.2;-5.4;25.3
1494024.0;4915922.6;-5.4;25.3
1494022.6;4915923.0;-5.5;25.3
1494021.3;4915923.4;-5.6;25.3
1494019.9;4915923.9;-5.6;25.3
1494018.4;4915924.5;-5.0;25.3
1494017.0;4915924.9;-4.7;25.3
1494015.4;4915925.1;-4.2;25.3
1494013.9;4915925.4;-3.9;25.3
1494012.5;4915925.8;-3.9;25.3
1494011.1;4915926.3;-3.8;25.3
1494009.7;4915926.7;-3.6;25.3
1494008.4;4915927.2;-3.3;25.3
1494007.2;4915927.8;-2.5;25.3
1494005.8;4915928.2;-2.1;25.3
1494004.6;4915928.8;-2.1;25.3
1494003.3;4915929.3;-1.5;25.3
1494001.8;4915929.7;-1.1;25.3
1494000.1;4915930.0;-0.5;25.3
1493998.6;4915930.4;0.2;25.3
1493997.4;4915931.0;0.6;25.3
1493996.3;4915931.4;0.6;25.3
1493995.1;4915931.8;0.4;25.3
1493993.7;4915932.2;0.3;25.3
1493992.3;4915932.6;0.7;25.3
1493990.9;4915933.0;0.9;25.3
1493989.0;4915933.6;0.9;25.3
1493987.2;4915934.1;1.3;25.3
1493985.4;4915934.6;1.6;25.3
1493984.0;4915935.2;2.1;25.3
1493982.6;4915935.7;2.6;25.3
1493981.0;4915936.2;3.0;25.3
1493979.5;4915936.4;3.2;25.3
1493978.4;4915936.5;3.3;25.3
1493977.3;4915936.8;3.3;25.3
1493975.9;4915936.9;2.6;25.3
1493974.4;4915936.8;2.2;25.3
1493973.0;4915936.6;1.6;25.3
1493971.6;4915936.7;1.1;25.3
1493970.2;4915937.1;1.3;25.3
1493968.7;4915937.1;1.4;25.3
1493967.2;4915937.3;1.5;25.3
1493965.7;4915937.6;1.6;25.3
1493964.3;4915937.6;1.2;25.3
1493962.7;4915937.5;0.9;25.3
1493961.0;4915937.5;0.5;25.3
1493959.2;4915937.6;0.1;25.3
1493957.9;4915937.9;0.0;25.3
1493956.6;4915938.1;-0.1;25.3
1493955.6;4915938.7;-0.3;25.3
1493954.7;4915939.1;-0.4;25.3
1493953.6;4915939.7;-0.1;25.3
1493952.3;4915940.2;0.4;25.3
1493951.0;4915940.6;0.6;25.3
1493949.5;4915940.9;0.7;25.3
1493948.2;4915941.4;0.9;25.3
1493946.9;4915941.7;1.2;25.3
1493945.5;4915942.2;1.7;25.3
1493944.1;4915942.7;2.2;25.3
1493942.6;4915943.3;2.3;25.3
1493941.0;4915943.7;2.2;25.3
1493939.1;4915943.9;2.0;25.3
