X;Y;Z;S;A;Q;C
1416691.945061;4856674.536044;-1.75;569.727756;0.153425;233.318965;1
1416692.320781;4856674.206143;-1.75;558.12806;0.151333;231.728465;1
1416692.696501;4856673.876243;-1.75;551.59247;0.154969;223.642023;1
1416693.072222;4856673.546342;-1.75;544.45902;0.162513;210.502642;1
1416693.447942;4856673.216441;-1.75;544.32465;0.164235;208.243749;1
1416693.823662;4856672.886541;-1.75;553.030037;0.175612;197.867509;1
1416694.199382;4856672.55664;-1.75;559.985609;0.17899;196.574511;1
1416694.575102;4856672.22674;-1.75;567.987379;0.185748;192.129988;1
1416694.950822;4856671.896839;-1.75;582.642858;0.209934;174.381466;1
1416695.326542;4856671.566939;-1.75;596.082283;0.226185;165.585614;1
1416695.702262;4856671.237038;-1.75;618.50928;0.236431;164.36979;1
1416696.077982;4856670.907137;-1.75;631.269714;0.245619;161.485071;1
1416696.453703;4856670.577237;-1.75;634.641889;0.252577;157.875777;1
1416696.829423;4856670.247336;-1.75;642.434549;0.256799;157.186531;1
1416697.205143;4856669.917436;-1.75;651.525766;0.258368;158.442724;1
1416697.580863;4856669.587535;-1.75;647.329958;0.235618;172.622362;1
1416697.956583;4856669.257634;-1.75;635.042735;0.212077;188.143531;1
1416698.332303;4856668.927734;-1.75;617.759507;0.190253;204.017793;1
1416698.708023;4856668.597833;-1.75;602.155287;0.168198;224.940866;1
1416699.083743;4856668.267933;-1.75;588.578596;0.147325;251.020132;1
1416699.459463;4856667.938032;-1.75;570.130573;0.131567;272.275166;1
1416699.835184;4856667.608132;-1.75;554.422508;0.118514;293.935523;1
1416700.210904;4856667.278231;-1.75;540.428185;0.107005;317.333411;1
1416700.586624;4856666.94833;-1.75;529.043117;0.104606;317.771171;1
1416700.962344;4856666.61843;-1.75;517.466423;0.104062;312.441431;1
1416701.338064;4856666.288529;-1.75;508.165749;0.104084;306.760774;1
1416701.713784;4856665.958629;-1.75;494.047941;0.098508;315.121437;1
1416702.089504;4856665.628728;-1.75;485.04505;0.099685;305.726613;1
1416702.465224;4856665.298827;-1.75;478.023479;0.101251;296.639639;1
1416702.840944;4856664.968927;-1.75;469.40663;0.104369;282.590397;1
1416703.216665;4856664.639026;-1.75;462.461522;0.102677;282.997738;1
1416703.592385;4856664.309126;-1.75;461.863381;0.110594;262.399214;1
1416703.968105;4856663.979225;-1.75;453.797354;0.122899;232.003275;1
1416704.343825;4856663.649324;-1.75;448.735006;0.138034;204.260867;1
1416704.719545;4856663.319424;-1.75;441.881666;0.146535;189.472389;1
1416705.095265;4856662.989523;-1.75;441.802368;0.158815;174.790345;1
1416705.470985;4856662.659623;-1.75;439.258198;0.168834;163.470933;1
1416705.846705;4856662.329722;-1.75;442.282142;0.172084;161.486988;1
1416706.222425;4856661.999822;-1.75;440.393232;0.162292;170.50006;1
1416706.598146;4856661.669921;-1.75;444.123309;0.15661;178.181978;1
1416706.973866;4856661.34002;-1.75;450.043284;0.156424;180.77196;1
1416707.349586;4856661.01012;-1.75;460.898259;0.15302;189.250372;1
1416707.725306;4856660.680219;-1.75;462.497797;0.138812;209.344565;1
1416708.101026;4856660.350319;-1.75;474.728913;0.134922;221.076026;1
1416708.476746;4856660.020418;-1.75;479.02838;0.135419;222.259669;1
1416708.852466;4856659.690517;-1.75;482.992201;0.139534;217.490779;1
1416709.228186;4856659.360617;-1.75;484.658496;0.133287;228.468773;1
1416709.603906;4856659.030716;-1.75;491.952181;0.121126;255.19188;1
1416709.979627;4856658.700816;-1.75;495.123445;0.111226;279.69668;1
1416710.355347;4856658.370915;-1.75;497.887444;0.107089;292.122751;1
1416710.731067;4856658.041015;-1.75;497.095013;0.097238;321.204698;1
1416711.106787;4856657.711114;-1.75;499.086243;0.089359;350.926475;1
1416711.482507;4856657.381213;-1.75;503.815716;0.083102;380.923954;1
1416711.858227;4856657.051313;-1.75;511.342765;0.077854;412.677159;1
1416712.233947;4856656.721412;-1.75;514.158351;0.0739;437.152022;1
1416712.609667;4856656.391512;-1.75;515.868021;0.070977;456.668329;1
1416712.985387;4856656.061611;-1.75;517.577478;0.06776;479.935442;1
1416713.361108;4856655.73171;-1.75;516.846991;0.062944;515.925729;1
1416713.736828;4856655.40181;-1.75;515.567332;0.058878;550.187519;1
1416685.182099;4856680.474254;-2.25;527.12887;0.077825;425.574701;1
1416685.557819;4856680.144354;-2.25;539.95829;0.079392;427.327273;1
1416685.933539;4856679.814453;-2.25;553.269008;0.081521;426.430663;1
1416686.309259;4856679.484553;-2.25;565.22377;0.083335;426.158679;1
1416686.68498;4856679.154652;-2.25;577.761384;0.087498;414.888737;1
1416687.0607;4856678.824751;-2.25;590.463597;0.09229;401.994685;1
1416687.43642;4856678.494851;-2.25;598.724099;0.095953;392.057571;1
1416687.81214;4856678.16495;-2.25;606.205926;0.098612;386.253004;1
1416688.18786;4856677.83505;-2.25;613.509392;0.100775;382.513841;1
1416688.56358;4856677.505149;-2.25;624.170274;0.102881;381.194998;1
1416688.9393;4856677.175249;-2.25;634.114618;0.106958;372.507167;1
1416689.31502;4856676.845348;-2.25;639.047366;0.114151;351.750657;1
1416689.690741;4856676.515447;-2.25;647.137045;0.121702;334.101135;1
1416690.066461;4856676.185547;-2.25;656.431052;0.128236;321.632058;1
1416690.442181;4856675.855646;-2.25;659.153955;0.128015;323.524337;1
1416690.817901;4856675.525746;-2.25;660.752909;0.131948;314.642336;1
1416691.193621;4856675.195845;-2.25;659.334454;0.133956;309.260827;1
1416691.569341;4856674.865944;-2.25;659.113291;0.137694;300.762436;1
