Field 0,Points:0,Points:1,Points:2
113.31,517630,5000600,-4386.658203
113.31,517630,5000600,-4394.685059
113.31,517630,5000600,-4402.711914
113.31,517630,5000600,-4410.73877
113.31,517630,5000600,-4418.766113
113.31,517630,5000600,-4426.792969
113.31,517630,5000600,-4434.819824
113.31,517630,5000600,-4442.847168
113.31,517630,5000600,-4450.874023
113.31,517630,5000600,-4458.900879
113.31,517630,5000600,-4466.928223
113.31,517630,5000600,-4474.955078
113.31,517630,5000600,-4482.981934
113.31,517630,5000600,-4491.008789
113.31,517630,5000600,-4499.036133
113.31,517630,5000600,-4507.062988
113.31,517630,5000600,-4515.089844
113.31,517630,5000600,-4523.117188
113.31,517630,5000600,-4531.144043
113.31,517630,5000600,-4539.170898
113.31,517630,5000600,-4547.198242
113.31,517630,5000600,-4555.225098
113.31,517630,5000600,-4563.251953
113.31,517630,5000600,-4571.278809
113.31,517630,5000600,-4579.306152
113.31,517630,5000600,-4587.333008
113.31,517630,5000600,-4595.359863
113.31,517630,5000600,-4603.387207
113.31,517630,5000600,-4611.414062
113.31,517630,5000600,-4619.440918
113.31,517630,5000600,-4627.467773
113.31,517630,5000600,-4635.495117
113.31,517630,5000600,-4643.521973
113.31,517630,5000600,-4651.548828
113.31,517630,5000600,-4659.576172
122.22,517630,5000600,-4667.603027
122.22,517630,5000600,-4675.629883
122.22,517630,5000600,-4683.657227
122.22,517630,5000600,-4691.684082
122.22,517630,5000600,-4699.710938
122.22,517630,5000600,-4707.737793
122.22,517630,5000600,-4715.765137
122.22,517630,5000600,-4723.791992
122.22,517630,5000600,-4731.818848
122.22,517630,5000600,-4739.846191
122.22,517630,5000600,-4747.873047
122.22,517630,5000600,-4755.899902
122.22,517630,5000600,-4763.926758
122.22,517630,5000600,-4771.954102
122.22,517630,5000600,-4779.980957
122.22,517630,5000600,-4788.007812
122.22,517630,5000600,-4796.035156
122.22,517630,5000600,-4804.062012
122.22,517630,5000600,-4812.088867
122.22,517630,5000600,-4820.116211
122.22,517630,5000600,-4828.143066
122.22,517630,5000600,-4836.169922
122.22,517630,5000600,-4844.196777
122.22,517630,5000600,-4852.224121
122.22,517630,5000600,-4860.250977
122.22,517630,5000600,-4868.277832
122.22,517630,5000600,-4876.305176
122.22,517630,5000600,-4884.332031
122.22,517630,5000600,-4892.358887
122.22,517630,5000600,-4900.38623
122.22,517630,5000600,-4908.413086
122.22,517630,5000600,-4916.439941
122.22,517630,5000600,-4924.466797
122.22,517630,5000600,-4932.494141
122.22,517630,5000600,-4940.520996
